4.5	1.0	1.0
-70.0	0.035008752188	4000
2	5700	4700
3	0.8873	0.5	0.1127	
-60.8977244311	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-60.8627156789	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-60.8277069267	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-60.7926981745	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-60.7576894224	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-60.7226806702	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-60.687671918	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-60.6526631658	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-60.6176544136	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-60.5826456614	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-60.5476369092	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-60.512628157	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-60.4776194049	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-60.4426106527	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-60.4076019005	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-60.3725931483	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-60.3375843961	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-60.3025756439	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-60.2675668917	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-60.2325581395	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-60.1975493873	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-60.1625406352	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-60.127531883	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-60.0925231308	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-60.0575143786	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-60.0225056264	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-59.9874968742	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-59.952488122	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-59.9174793698	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-59.8824706177	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-59.8474618655	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-59.8124531133	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-59.7774443611	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-59.7424356089	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-59.7074268567	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-59.6724181045	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-59.6374093523	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-59.6024006002	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-59.567391848	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-59.5323830958	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-59.4973743436	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-59.4623655914	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-59.4273568392	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-59.392348087	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-59.3573393348	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-59.3223305826	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-59.2873218305	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-59.2523130783	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-59.2173043261	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-59.1822955739	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-59.1472868217	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-59.1122780695	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-59.0772693173	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-59.0422605651	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-59.007251813	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-58.9722430608	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-58.9372343086	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-58.9022255564	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-58.8672168042	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-58.832208052	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-58.7971992998	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-58.7621905476	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-58.7271817954	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-58.6921730433	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-58.6571642911	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-58.6221555389	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-58.5871467867	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-58.5521380345	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-58.5171292823	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-58.4821205301	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-58.4471117779	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-58.4121030258	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-58.3770942736	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-58.3420855214	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-58.3070767692	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-58.272068017	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-58.2370592648	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-58.2020505126	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-58.1670417604	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-58.1320330083	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-58.0970242561	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-58.0620155039	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-58.0270067517	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-57.9919979995	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-57.9569892473	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-57.9219804951	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-57.8869717429	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-57.8519629907	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-57.8169542386	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-57.7819454864	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-57.7469367342	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-57.711927982	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-57.6769192298	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-57.6419104776	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
